sedalea,latitude,longitude
4815000,30.2506045,-95.4021484
4841070,30.2562453,-95.1927095
4810890,35.658841,-101.4287254
4840230,30.4165742,-94.1819716
4809570,30.099101,-97.3679326
4840550,29.9958348,-97.2023728
4813320,31.7619645,-94.1990394
4818840,31.6963673,-94.3450866
4834710,34.0305856,-98.2674901
4828740,30.2069159,-95.7156816
4813530,30.2267463,-94.1888703
4817070,29.464296,-94.9919613
4823160,29.5117283,-94.4935613
4842510,29.3719333,-94.8820445
4839270,29.3810154,-95.1220198
4825290,35.4090849,-100.107729
4842810,28.9160974,-96.1559204
4809630,28.9390882,-95.9581458
4843950,28.8421355,-95.7645543
4830480,35.8441767,-100.7620988
4838730,29.4208835,-98.4709673
4822470,29.3502634,-98.4974863
4832940,29.5778411,-98.4506569
4840680,29.3484371,-98.5762961
4820160,29.4602104,-98.4358282
4815750,29.9160895,-95.0540273
4832400,30.1341133,-95.2371752
4822380,30.294587,-94.7561224
4842210,30.3181694,-94.9157156
4824300,32.5789545,-101.0457213
4808400,32.736503,-99.9133187
4830340,32.459852,-100.0042746
4822800,32.6066961,-99.8101634
4815840,32.077219,-95.9553309
4818720,32.3010287,-96.0099335
4828780,32.2050104,-96.0997208
4843170,32.1237512,-96.0867551
4826250,28.9497135,-99.9521857
4816920,29.975277,-94.5232353
4823880,30.1013889,-94.6424362
4845180,31.3046774,-93.9817478
4818660,31.3469106,-94.3965285
4846320,31.4819934,-94.5251875
4817460,31.6240788,-94.865363
4839960,31.704389,-93.9780195
4826970,34.3963527,-102.6579962
4839780,33.6211472,-99.2437682
4809980,33.6356815,-99.7370532
4824120,33.7164474,-101.6916543
4837800,33.5662912,-101.6656649
4815180,33.4544869,-101.8487991
4839870,33.7007409,-102.0191727
4832220,34.560678,-102.100899
4811580,27.0349936,-98.2152756
4809720,28.3970483,-97.6674303
4842060,27.9685697,-97.3922143
4808580,27.9149271,-97.1411814
4821780,27.970702,-97.2804139
4840350,28.0680096,-97.5260151
4816710,33.7590603,-96.5390443
4823670,33.5167443,-96.6492193
4819170,32.5114845,-96.6343595
4840080,33.640934,-96.5908349
4821660,32.9110768,-97.0861863
4827180,31.291429,-96.2015392
4833340,31.5544684,-95.8110079
4813410,31.243494,-95.8622344
4834260,33.1156481,-97.7161614
4811340,33.1579781,-97.8169432
4829370,28.6516495,-95.8769631
4827690,30.1939846,-93.8264322
4821330,32.9432815,-98.368576
4810200,32.3441948,-101.5049229
4814490,32.3388234,-101.2847167
4814450,32.5224442,-99.5126391
4828530,32.8334174,-99.6255526
4807440,32.4755737,-99.7539612
4820790,31.8680062,-101.5214944
4839690,29.5588318,-97.8985122
4839480,29.5482898,-98.2445505
4829100,29.5413035,-98.111844
4832160,29.6890011,-97.9798953
4842870,33.4646373,-96.8927626
4811010,33.0725929,-97.5796332
4808100,33.3798458,-97.7011651
4815690,30.7175316,-101.4042113
4827810,30.6998083,-98.7059427
4838700,31.3989736,-100.5241256
4844410,31.293926,-100.2632459
4822020,33.605782,-100.2655891
4800005,32.2243897,-100.2956929
4837380,31.9277479,-100.5975969
4844710,31.6606485,-100.7556774
4831890,34.1727848,-102.8069569
4838310,28.8688749,-97.6907858
4819700,32.7166577,-97.3738906
4808700,32.716856,-97.1055333
4817700,32.8968751,-97.4211825
4810230,32.8366131,-97.2369074
4818000,31.8653008,-102.5425068
4829010,30.5572934,-98.2123188
4818940,31.8027771,-96.1165568
4810470,32.0917042,-96.6542513
4836960,32.2291128,-96.4755085
4817730,28.7297873,-100.316678
4820370,32.8612757,-97.9733148
4830950,32.8255798,-98.1446784
4835340,32.9829272,-97.8679131
4812180,32.5278184,-97.2963853
4814310,32.3124398,-97.4660939
4821390,32.449274,-97.747736
4821750,31.998314,-101.8618636
4830570,31.8569957,-102.0588435
4809280,32.3597273,-99.306479
4843470,32.3291286,-95.3714316
4831230,26.3908751,-97.9682037
4839930,26.2413079,-98.276947
4843800,26.1119316,-98.2265825
4844960,26.186451,-97.9741132
4813050,32.9442864,-96.9115897
4816230,32.7359525,-96.7425077
4840620,30.4544948,-96.434522
4840770,30.3652952,-96.6074968
4837470,32.7143303,-100.4077729
4814580,33.5526565,-96.8665522
4809780,33.6463375,-96.4376244
4835580,33.7792301,-96.6990195
4838400,33.6578786,-96.7687508
4843140,33.4121676,-96.3435772
4834920,33.3823572,-96.9861843
4816380,31.9096648,-96.6471645
4830720,32.0129142,-96.3260268
4838900,29.6971927,-100.8249779
4833360,27.9354866,-97.6055561
4824930,32.4740774,-97.3863747
4828920,32.5800145,-97.1399932
4815400,28.3229811,-99.0885249
4841520,32.2110753,-98.1425534
4827450,29.9891935,-94.7243262
4818060,26.282701,-97.9651826
4826340,26.298645,-97.8885294
4829670,26.2169528,-98.2377553
4830250,26.1468246,-97.894113
4809450,29.7231354,-94.8580137
4813620,35.6729485,-102.6554935
4823850,33.038868,-94.5938912
4815120,31.7181648,-96.7182551
4838360,31.8081756,-95.1489639
4843230,32.1252104,-95.1105242
4844940,31.4890075,-95.0141683
4825980,33.2788233,-97.3023098
4813800,33.3262694,-97.8291648
4816500,33.2376303,-97.5392241
4825920,30.3924804,-94.4043156
4844580,30.5819723,-94.3502691
4845000,30.2986068,-94.5765442
4833960,33.0445506,-99.6379768
4838280,33.1283897,-99.9352549
4841400,32.929796,-99.8420098
4822740,33.2450223,-99.6822214
4809390,31.7869824,-99.1311694
4827780,30.7118268,-94.9099887
4833690,30.8297788,-95.0974428
4821090,30.56838,-94.938988
4808520,31.8380791,-97.2495405
4824480,32.1612416,-97.1337205
4807650,32.7774702,-95.605852
4830810,33.0290071,-95.7905631
4817610,35.809184,-101.9232658
4821600,31.597014,-100.4733026
4825800,29.2570702,-99.6319937
4827000,29.8153757,-99.7273017
4838430,29.369912,-99.552328
4819020,28.9796858,-98.0098185
4821060,29.5008084,-97.4831423
4827300,33.0508799,-96.9907417
4816740,33.214106,-97.0937275
4835310,33.1856025,-97.2959773
4837500,31.2988983,-99.2113721
4827930,31.3447786,-99.4250961
4809410,27.8527139,-97.8086451
4845040,31.7648023,-97.0898383
4816320,36.3344227,-100.3430512
4829910,32.930929,-94.0959566
4815480,32.1544513,-97.2800943
4834560,31.8385954,-96.9331652
4823280,32.0243921,-97.148888
4845720,31.9691124,-97.3414248
4831560,29.5693609,-97.1453623
4842000,29.3096419,-97.0298239
4840110,29.4349624,-97.1823466
4831500,34.0750473,-100.7942443
4814920,29.9938667,-101.2775487
4800003,30.0469641,-100.3681372
4839750,32.7037688,-102.6919262
4814760,31.8806979,-98.5665081
4823070,31.9479997,-98.055442
4829520,31.9685147,-98.9503176
4819350,29.1655497,-98.1981342
4841610,29.2761627,-97.917938
4823010,34.8840801,-102.4154208
4843980,35.3136593,-102.5102754
4834500,32.8829901,-97.8835233
4844800,32.7232762,-97.7674777
4811460,32.6496343,-97.9346954
4841280,32.9659094,-97.6747641
4812540,30.9911202,-96.6687821
4822500,32.6908202,-94.5886043
4844670,32.5055105,-94.0893186
4830360,31.3034241,-100.9813037
4840170,31.9751867,-98.7601649
4825660,31.1288376,-97.7598135
4837900,31.1244673,-96.9896434
4809540,30.8016005,-97.410445
4809860,31.1206194,-97.5185359
4838580,30.9345477,-97.5666264
4841910,36.0200558,-101.7507306
4840800,30.5176801,-100.5052697
4843320,34.5535152,-101.7150603
4846410,33.0248289,-99.0310109
4842780,33.2121987,-99.24437
4825950,34.3792109,-101.7337898
4825140,28.9512078,-97.892578
4840740,29.2107109,-98.6205329
4835520,29.0722617,-98.6754449
4840020,30.4855188,-95.0118202
4833030,30.8739213,-96.1040092
4808670,33.0979318,-97.1759808
4827720,33.1518927,-96.9495996
4822530,26.2178152,-97.7180616
4828290,26.1887232,-97.392369
4838790,26.0863854,-97.6772388
4820070,32.6902949,-95.789932
4832970,33.2726286,-95.6200181
4812420,27.8600569,-97.6513451
4815270,27.7928459,-97.3853902
4822260,32.8891995,-100.113632
4823040,32.639999,-100.7355343
4837860,32.4894288,-100.5650139
4838040,32.9035834,-100.4868291
4842030,32.5064146,-100.3469201
4825560,31.9383916,-102.9959856
4827330,30.4025108,-97.0436511
4821990,31.8369824,-98.3957566
4831290,31.2944902,-97.385259
4843260,31.1767489,-97.2835185
4823370,30.8843283,-97.3788118
4815240,31.1505515,-97.9224154
4828110,32.496859,-94.7267978
4818600,33.512786,-97.3355517
4827570,33.6554636,-97.2361625
4838520,33.7567313,-97.5381164
4810910,31.6230705,-97.1871877
4822140,31.5703712,-96.958068
4830640,31.4978135,-97.2661319
4813230,32.5850189,-96.9727138
4826670,32.5890648,-96.7711482
4830390,32.7592654,-96.5939996
4810740,32.9547108,-96.1008097
4821720,33.1365757,-96.094197
4818690,32.4022328,-99.6001769
4846500,32.3449743,-99.7992969
4813980,31.5164718,-94.377559
4838760,31.5094255,-94.1343998
4808230,30.5658506,-95.9689625
4824240,30.7217157,-96.1092976
4810650,32.1228701,-97.3886992
4812700,35.8594651,-100.2810083
4816530,29.715388,-95.1102534
4835070,34.1895335,-101.7469245
4843920,32.486036,-95.6241799
4844010,32.4448569,-97.1277218
4832910,31.0641677,-96.1268494
4814970,31.6507598,-97.1310496
4829820,31.4490776,-97.4048293
4826280,31.6041618,-97.0668893
4815420,30.449704,-97.3634631
4826400,30.4461282,-97.9750983
4828890,30.3322794,-97.5549287
4817760,30.3064749,-97.8346934
4827030,30.5189226,-97.8863759
4808940,30.3525239,-97.7207036
4827870,29.8864276,-97.6102174
4821590,30.714468,-97.4320462
4827420,30.6796284,-97.9184846
4824100,30.5569358,-97.5411464
4842280,30.5494015,-97.4269803
4820600,30.671617,-97.6728316
4831770,33.1758457,-95.2190662
4841790,33.298288,-95.4180633
4815990,31.3717009,-104.6318749
4820640,30.1953442,-96.8961823
4846260,32.0127273,-100.0005221
4841190,32.559831,-94.8098975
4820760,32.4923486,-95.0687347
4842330,31.0933849,-97.3472469
4834980,32.4991004,-94.8126327
4819840,30.3075152,-98.8363078
4817390,26.1442455,-98.0741143
4823100,26.0736662,-98.1874561
4828620,26.3971625,-97.5926019
4834860,26.18033,-98.1635131
4822830,30.8406108,-96.5493804
4819740,31.0562086,-96.4187682
4831950,30.7555731,-96.5501936
4833420,31.4095183,-97.5311336
4809060,33.5748865,-94.7956895
4814190,33.6292843,-95.0015742
4819560,32.736259,-96.4467585
4839570,32.4914385,-96.3918524
4815510,32.5985105,-96.451046
4842450,32.7534925,-96.2462566
4845950,32.7151762,-96.0397286
4838190,29.8567777,-95.9773111
4822920,30.0794826,-96.0793423
4839210,31.6236699,-99.3216018
4814550,31.9558857,-99.4506778
4815210,32.95043,-96.9881796
4820340,32.9146981,-96.5951361
4824420,32.8315697,-96.9626184
4822590,30.3118795,-99.2859632
4825590,30.0103258,-99.1916391
4813350,29.9027722,-99.0378818
4834550,31.3852618,-103.6367353
4819620,32.1622422,-101.3662118
4837020,32.9371427,-96.7357278
4816860,32.5823688,-96.8622558
4821420,32.7243029,-96.9974987
4817100,28.6963001,-99.2530066
4813710,28.8130966,-98.7261146
4834470,28.8722098,-99.0758061
4826040,26.1822732,-97.8230093
4837170,26.2549612,-97.5937624
4839360,26.2760053,-97.8195349
4835250,26.026388,-97.163104
4823250,32.8445433,-96.7963891
4817640,32.6564922,-96.9284213
4824630,30.9344247,-94.0595784
4844160,30.16762,-94.0225637
4830750,31.6210721,-100.1814127
4814010,31.2006715,-100.5395632
4843200,30.9736524,-95.4178162
4832640,30.5711831,-95.4919562
4845900,30.4344364,-95.4434078
4814520,30.6441231,-95.2159316
4812240,30.212931,-96.6069772
4821360,33.1315313,-98.6148438
4844040,31.5149808,-100.2843912
4819820,27.895471,-98.6381344
4814160,34.8777228,-100.9541713
4822850,34.9341029,-100.6121019
4829880,35.2318203,-100.6592504
4800011,32.4188786,-97.210082
4839630,29.7736345,-96.1898506
4836930,27.417841,-97.8311725
4839300,27.3891416,-97.9755709
4825680,27.5571141,-97.948851
4829280,30.7337151,-99.2291678
4813440,31.7652088,-94.6810752
4829250,31.642334,-94.4480427
4832090,31.5971946,-94.6731668
4815910,32.5967615,-97.402379
4810500,28.6889934,-96.8059744
4844150,28.8118075,-96.9982032
4821540,32.2844803,-97.1851252
4825230,32.3993069,-97.3222885
4837200,32.243303,-97.4258167
4810140,32.6074044,-95.1247251
4843560,32.8470082,-95.0555794
4841760,33.9786296,-102.7290353
4825710,30.6763666,-93.9831202
4832730,30.7511006,-93.7365264
4811520,31.1404539,-93.9584608
4812150,31.047658,-93.7064004
4839510,30.8962331,-100.5272161
4828140,32.8819847,-102.3449559
4844910,33.0507072,-102.3151292
4834630,33.0306666,-98.0540155
4826790,27.5097708,-99.4902396
4830000,33.3358437,-102.2584612
4817830,29.5116454,-96.1741682
4837140,26.447423,-98.6835994
4838910,26.6837172,-98.5048944
4814640,32.3018298,-100.8797778
4840650,32.8172469,-100.9414048
4800007,31.7113034,-99.5910686
4809300,31.7427418,-99.9518988
4824780,32.1715232,-99.8333203
4815930,28.7413122,-99.7458087
4809000,28.4028412,-96.9701647
4822890,31.3765562,-93.8024324
4828590,29.7009051,-97.6486496
4845380,29.2574426,-96.0789073
4810780,29.2742587,-95.9548694
4818280,29.2480396,-96.2965394
4843110,32.517281,-100.1544523
4827960,31.2721225,-98.3653382
4831920,31.5584146,-98.7488559
4846770,31.6866772,-98.7762773
4839900,35.2554427,-100.2597261
4832340,33.4633256,-94.4168107
4816570,33.5272069,-94.6422434
4827390,33.3518954,-94.117185
4827060,33.4771479,-94.2279055
4841250,34.2872154,-102.3950002
4808460,33.7922835,-102.1555137
4814370,30.2834317,-95.0981084
4831260,30.4049178,-95.694327
4818180,26.559158,-98.1941613
4826130,26.3084258,-98.4374632
4831040,26.2456905,-98.320677
4835910,26.0895619,-97.9646454
4842480,33.4515769,-94.0892358
4811850,30.8803068,-97.1319323
4812640,30.8911291,-96.9076015
4820520,30.7464209,-96.7062758
4830690,30.7523826,-96.826027
4837590,30.6788025,-97.0580855
4836300,32.8172866,-95.4114451
4814250,34.9511749,-101.3773314
4819830,33.5262146,-102.0184431
4816080,31.7792489,-94.8478912
4826700,31.9501979,-94.8452215
4845150,32.1972335,-94.9052891
4807470,30.9689896,-97.3293621
4819320,30.85048,-97.7768905
4837710,30.9669786,-97.2112748
4824600,30.792392,-97.6454346
4842660,30.5682202,-97.2994272
4824150,28.8486317,-96.5755203
4818210,29.0640671,-96.7159535
4825020,30.472352,-99.8215057
4838460,32.4367847,-94.9238126
4845480,32.5213836,-94.8661178
4830210,30.8843655,-99.8539896
4836540,26.5312533,-97.8047111
4835570,35.4285729,-101.9978354
4814130,33.9455863,-98.5653587
4822980,33.8369668,-98.200333
4824030,30.7625597,-95.583222
4846170,31.8166289,-103.387778
4823700,33.4546516,-94.6493125
4835130,33.5258603,-94.1332528
4840320,33.3574262,-94.546715
4815810,32.1463828,-99.2012506
4841880,32.800525,-96.5475766
4818780,31.4435084,-98.100712
4829700,31.274485,-102.1854116
4807350,30.5444226,-96.287957
4811790,30.7424668,-96.3306153
4832190,30.3828295,-96.0322658
4825410,26.8902129,-97.5911434
4800006,33.2001456,-100.2640732
4825790,32.5472829,-102.0148306
4826610,32.751152,-101.8822996
4839120,32.4606598,-101.6751641
4821840,35.2178926,-101.1074108
4844820,29.6616745,-96.7452928
4813200,31.9080784,-95.8885962
4840500,31.6850984,-95.4115181
4834050,31.8412615,-95.6617264
4815600,31.5298624,-97.4986417
4820500,31.3954018,-97.753535
4824900,31.6054865,-97.8853832
4826640,31.1227959,-98.143658
4815720,31.2848906,-95.490625
4821630,31.4947531,-95.5235226
4821900,31.0555198,-95.1696552
4825470,31.3873238,-95.1732438
4828410,31.1181367,-95.5534113
4811680,25.9394545,-97.48137
4839330,26.0866781,-97.8170609
4808190,29.689658,-94.634114
4821150,29.7394443,-94.9610537
4826190,29.6584361,-95.037614
4817880,29.7516267,-94.4207155
4828710,30.9438797,-95.8659369
4814070,32.3639577,-99.0175092
4836480,32.4526008,-98.6195823
4816440,32.1234803,-98.5772728
4813860,34.4393717,-100.2151503
4833900,34.061013,-100.2933838
4842930,33.5387459,-96.5026084
4821930,36.3281309,-101.4337355
4814700,29.7538388,-96.5149491
4812510,33.6458606,-97.0053091
4831860,33.6875486,-97.3734119
4840470,33.3649643,-97.4345658
4843860,33.4959382,-97.1362552
4840380,33.8038268,-97.2242606
4842840,31.8733427,-94.3938628
4846710,26.9969806,-99.1826027
4808490,31.2705295,-94.9791189
4835040,33.2183468,-102.8471323
4842420,30.2323427,-102.0725126
4820400,31.7924431,-94.5179968
4834650,36.2698759,-100.7940381
4819050,33.4305782,-95.9030171
4831650,31.8889633,-94.6865477
4833870,32.315211,-94.9647491
4822970,32.0839373,-94.7240573
4817130,30.321994,-96.8340741
4834140,32.8233041,-98.477966
4811110,31.1368814,-99.4535983
4811280,30.2147688,-96.3347713
4809810,29.9764199,-96.3409315
4825530,32.1089273,-96.2232485
4828020,33.0111844,-95.9662047
4812660,33.1385957,-95.9405825
4813260,33.2843899,-96.2003883
4812390,33.0523425,-96.2001905
4844470,29.6005279,-96.0175664
4818360,30.3318931,-97.384613
4800012,33.5169708,-95.5450002
4815150,33.3792631,-95.6534198
4810320,30.050009,-98.4668891
4824840,30.3304698,-98.3755715
4800010,30.0361716,-97.879429
4829040,29.9750947,-104.143949
4835800,30.0788489,-104.589013
4800008,30.2093811,-98.0996033
4814880,33.0508922,-95.41979
4808130,35.2065513,-101.8492306
4825620,32.364601,-94.819897
4900030,40.2859903,-111.866621
4900060,38.357535,-113.2389481
4900090,41.6218833,-113.0436525
4900120,41.7341676,-111.744568
4900142,40.5850713,-111.718696
4900150,39.673284,-110.5884845
4900180,40.890099,-109.5057855
4900210,40.9514614,-112.1676198
4900240,40.2896487,-110.4298303
4900270,39.0090246,-110.7210999
4900300,37.8316645,-111.4509076
4900330,38.9743261,-109.5734502
4900360,40.7012293,-112.0943765
4900390,37.9093044,-113.3067405
4900420,40.5438075,-112.0469079
4900450,39.6165006,-112.0934899
4900480,37.2750892,-111.815329
4900510,41.7402562,-111.8417642
4900540,39.1103647,-113.0940216
4900570,41.0910273,-111.5778846
4900600,40.6513238,-111.8955478
4900630,40.0090923,-111.5595777
4900660,39.6083009,-111.4643074
4900690,40.9604767,-111.3327276
4900720,41.2283911,-111.9681469
4900750,40.7066484,-111.5435735
4900780,38.3358805,-112.1293755
4900810,40.2453301,-111.6448069
4900840,41.6275976,-111.2402269
4900870,40.778539,-111.9298677
4900900,37.6026332,-109.7915742
4900930,38.7468245,-111.8119299
4900960,39.2268051,-111.5695882
4900990,40.8571955,-110.4849425
4901020,39.776399,-113.1206877
4901050,40.4677525,-113.1239786
4901080,40.1258872,-109.5177482
4901110,40.3348838,-111.1615683
4901140,37.2625308,-113.4878003
4901170,38.2598402,-110.990877
4901200,41.2817567,-111.9207546
5000011,44.1984222,-72.9477429
5000012,44.72787,-71.7874171
5000013,42.97375,-73.0752397
5000014,42.991346,-72.971681
5000015,44.9408097,-71.6547828
5000016,44.9111607,-71.8186969
5000017,44.8703006,-71.7370282
5000018,44.9223119,-71.9126024
5000019,44.9121991,-71.8761221
5000024,43.9385994,-72.2468459
5000386,43.2545347,-72.8357459
5001830,43.0625213,-73.2223049
5001920,43.3556185,-72.5593989
5002060,43.7731815,-72.9058606
5002280,44.8182102,-71.6287096
5002760,44.7198109,-71.6728385
5002820,44.491927,-73.2388823
5002850,44.3849795,-72.2894812
5002940,44.991356,-71.5980257
5003120,43.9897471,-72.4549526
5003240,44.5463972,-73.220493
5003270,44.4390845,-71.826104
5003390,44.6497848,-72.3877684
5003450,44.4375039,-72.1248218
5003660,44.6638095,-71.8052959
5003780,44.877815,-72.7507619
5003930,44.702379,-72.9977471
5004320,44.0052914,-72.8413144
5004530,43.9053249,-72.9181463
5004590,43.6646844,-72.3861377
5004830,43.5685618,-73.0974179
5005040,44.5099545,-71.929326
5005130,44.8820056,-71.5802905
5005340,44.6474223,-71.6322114
5005460,43.6245775,-72.9102039
5005610,44.6459261,-73.1592036
5005700,44.2664485,-72.5715237
5005790,44.5469642,-72.6422
5006120,44.147613,-72.6912748
5006450,43.8040809,-72.8369731
5006600,43.5399354,-73.1891929
5006660,43.646108,-73.036066
5006780,42.7909426,-72.9726397
5006810,44.9485816,-72.5990709
5006900,43.8794083,-72.8316848
5006990,43.8284169,-72.5583609
5007050,43.6096702,-72.9777884
5007170,43.1847877,-73.1802673
5007200,42.8902966,-72.9634911
5007470,44.4364688,-73.1826228
5007530,43.2838145,-72.4828448
5007620,44.3756415,-73.1119798
5007680,42.808047,-73.0762766
5007800,44.4918064,-72.7126105
5007830,43.8720045,-72.3625325
5007860,43.0636568,-72.9184031
5008224,44.2377373,-72.1965936
5008225,44.2959501,-72.3462277
5008242,44.0842116,-72.2702364
5008370,44.5587869,-71.8169167
5008640,44.3628571,-71.9342681
5008700,43.3921094,-72.4767836
5008850,43.6221222,-73.0627288
5009180,44.1109048,-72.5415256
5009300,43.4753573,-72.4210442
5009360,44.495587,-73.1848573
5100022,38.3363317,-77.0284422
5100023,38.5501212,-77.4620038
5100036,37.3248367,-76.7778878
5100060,37.7659435,-75.7578073
5100090,38.0241841,-78.5535056
5100120,38.8200709,-77.0840628
5100152,37.7879048,-80.008669
5100180,37.3319271,-77.9774619
5100210,37.6286103,-79.1542813
5100240,37.3707253,-78.8109404
5100270,38.8783374,-77.1007034
5100300,38.1719106,-79.1475571
5100330,38.0683679,-79.7312032
5100360,37.3122229,-79.5270785
5100390,37.1306124,-81.1258532
5100420,37.5654811,-79.7975529
5100450,36.6169541,-82.1575641
5100480,36.7642043,-77.8614832
5100510,37.2681198,-82.0381508
5100540,37.573928,-78.5291687
5100560,37.7313646,-79.3566352
5100600,37.210151,-79.0954285
5100660,38.0303193,-77.3523482
5100690,36.7319275,-80.7278646
5100720,37.3610537,-77.05417
5100750,37.0090421,-78.6585682
5100780,38.0376579,-78.4853806
5100810,36.6793761,-76.3017884
5100840,37.3784338,-77.5858474
5100870,39.1153814,-77.9908357
5100930,38.2562215,-76.9704797
5100960,37.2616846,-77.3968043
5100990,37.7781426,-79.986039
5101020,37.4736031,-80.2310507
5101050,38.4859303,-77.9564758
5101080,37.5201891,-78.2528364
5101110,36.5833337,-79.4080707
5101140,37.137064,-82.3492305
5101170,37.0734984,-77.6354922
5101190,36.696182,-77.5359753
5101200,37.9394802,-76.9418713
5101230,38.8531833,-77.2990252
5101260,38.8295203,-77.2732524
5101290,38.884722,-77.1756027
5101320,38.744098,-77.8214837
5101350,36.9314381,-80.3503087
5101380,37.830571,-78.2834821
5101410,36.6840142,-76.9413956
5101440,36.9911503,-79.8826633
5101470,39.2036768,-78.2638283
5101510,38.2992718,-77.4866583
5101560,36.6656397,-80.9143083
5101590,37.3119305,-80.7171889
5101620,37.4035413,-76.5235051
5101650,37.7188141,-77.9176263
5101690,36.6522288,-81.215324
5101710,38.2979805,-78.4701629
5101740,36.6803363,-77.5602774
5101770,36.766461,-78.9396142
5101800,37.0480303,-76.2971486
5101830,37.7601655,-77.4909916
5101860,38.4362547,-78.8733028
5101890,37.4375205,-77.300333
5101920,36.6206074,-79.9806728
5101950,38.3662431,-79.5644718
5101980,37.2910098,-77.2989443
5102010,36.9014184,-76.7075688
5102070,37.7143718,-76.9018551
5102100,38.2770489,-77.1627693
5102120,37.7082604,-77.0910539
5102160,37.7048433,-76.4126628
5102190,36.7017206,-83.1301117
5102250,39.0812,-77.6388976
5102280,37.9727041,-77.959795
5102310,36.9460943,-78.2419852
5102340,37.3990161,-79.1954582
5102360,38.747172,-77.4845362
5102370,38.4120586,-78.2769614
5102390,38.7689451,-77.448767
5102400,36.6835269,-79.8636475
5102430,37.4253479,-76.2688078
5102460,36.6872563,-78.3689592
5102490,37.6088443,-76.5201062
5102520,37.1755344,-80.3877913
5102580,37.7890795,-78.8834397
5102610,37.5028186,-76.9828189
5102640,37.0761659,-76.5219682
5102670,36.9230149,-76.2446413
5102710,37.3027754,-75.9240177
5102730,37.8569736,-76.3796872
5102760,36.9315489,-82.625996
5102790,37.1411668,-78.0538655
5102820,38.250193,-78.0096224
5102850,38.6232005,-78.4918796
5102880,36.6671277,-80.2864131
5102910,37.2047302,-77.3923681
5102940,36.8217206,-79.3985019
5102980,37.1283599,-76.3035337
5103000,36.8596996,-76.3563133
5103030,37.5494041,-77.9128553
5103060,37.2248813,-78.4329574
5103090,37.1873255,-77.2209931
5103130,38.7126603,-77.4827107
5103150,37.0633853,-80.7134439
5103180,37.1201161,-80.5591538
5103210,38.6845215,-78.1688241
5103240,37.531399,-77.4760085
5103270,37.9428935,-76.7305609
5103300,37.278458,-79.9581739
5103330,37.330792,-80.1912371
5103370,37.8145174,-79.4477537
5103390,38.5075848,-78.8853213
5103420,36.9334198,-82.0959342
5103460,37.2853329,-80.0552407
5103480,36.7127756,-82.6136238
5103510,38.856204,-78.5739867
5103520,36.8423183,-81.5397861
5103600,36.7201725,-77.1038556
5103640,38.1824314,-77.6572264
5103660,38.4050233,-77.4669469
5103690,38.1580557,-79.061501
5103710,36.6971573,-76.6347808
5103750,37.1197611,-76.8801717
5103780,36.9266454,-77.2597319
5103810,37.1253949,-81.5629237
5103840,36.7793496,-76.0236849
5103870,38.9082214,-78.207594
5103900,36.7478314,-81.9503155
5103930,38.0671571,-78.9014197
5103950,37.5521908,-76.8018205
5103980,38.109311,-76.8039326
5104020,37.269481,-76.7081925
5104050,39.1738688,-78.1763562
5104080,36.9745607,-82.6215601
5104110,36.8998725,-81.0830053
5104150,37.1980627,-76.393853
5307620,46.8982124,-119.6362499
5300780,48.5598359,-122.4297055
5301680,48.330799,-122.3491991
5308820,46.8334447,-122.7953178
5304110,48.4060245,-122.5121474
5305400,48.4180234,-122.3591065
5301410,47.1034421,-122.5825626
5302370,46.9113507,-122.143413
5306690,47.3211233,-122.6875711
5308610,47.1787848,-122.2062182
5302130,47.239506,-122.166015
5301350,47.2709861,-120.895116
5301950,46.9027983,-120.5854696
5308850,47.0756512,-121.0066395
5302400,47.815434,-122.3313109
5303720,47.8214844,-121.4065162
5308160,47.4872898,-122.6474592
5304260,48.1487844,-122.245887
5308020,47.9484958,-122.0290637
5300870,46.9585225,-121.9396789
5306960,47.1713988,-122.3010561
5309180,47.2156619,-122.5535463
5300380,45.847845,-122.4147216
5307350,45.7989013,-122.7139819
5309540,45.9810312,-122.1784196
5304170,45.8824387,-122.6334307
5300330,47.6425448,-122.507764
5300660,47.5765203,-122.6511415
5302670,47.9448287,-122.2116535
5304200,48.0201964,-122.0804541
5305430,47.9331011,-122.3015587
5308550,47.9115286,-121.6064173
5305910,47.7725635,-122.1572172
5300810,45.6466425,-122.3699688
5303300,45.9487285,-122.5229942
5303570,45.7181828,-122.3860585
5304890,47.0527697,-123.2548972
5308730,47.3940328,-124.2145612
5303440,47.6551234,-119.3195771
5309240,48.1568642,-117.8723013
5302610,47.3092432,-119.5560455
5306120,47.3517359,-118.719078
5309600,47.6055188,-119.9310185
5307080,47.1832845,-119.8427253
5304710,47.82378,-119.6534118
5306390,47.6848644,-120.1834802
5308280,47.3273149,-118.0336093
5309510,47.0131857,-119.0628386
5308400,46.4839202,-118.0985935
5309390,46.2730914,-118.1469539
5301890,48.8945764,-118.6301426
5307260,48.5980972,-118.659718
5303780,46.6301809,-118.4994141
5308370,46.4111163,-118.737595
5306570,46.3317922,-119.0682391
5300002,48.2169309,-118.3423313
5300240,48.2237251,-122.0569438
5303210,48.0549604,-121.5656142
5305130,47.8301028,-121.973721
5309990,47.2011849,-123.7651831
5300030,46.9640151,-123.7951478
5305850,47.0687958,-122.7864079
5306180,47.0676341,-122.9825095
5305460,46.7927722,-121.226151
5300840,48.254007,-124.4458443
5301830,48.1209461,-123.8430677
5306820,48.048059,-123.4750828
